transaction_id,user_id,transaction_timestamp,transaction_type,amount,status,failure_reason,payment_partner
500347,100278,2026-01-22 14:36:24,Wallet Transfer,140.08,success,,PartnerX
500348,100278,2026-01-31 09:26:51,UPI,54.79,success,,AxisPay
500349,100278,2026-01-30 09:48:20,Merchant Payment,675.16,success,,SBIPay
500350,100278,2026-01-18 03:13:45,Mobile Recharge,21.93,success,,HDFCPay
500351,100283,2026-03-29 01:13:05,UPI,287.19,success,,PartnerX
500352,100283,2026-03-28 09:52:52,Merchant Payment,60.65,success,,ICICIPay
500353,100291,2026-02-28 19:22:19,Mobile Recharge,249.52,success,,HDFCPay
500354,100291,2026-02-24 20:11:53,Mobile Recharge,216.35,success,,ICICIPay
500355,100291,2026-02-20 11:01:11,Merchant Payment,72.82,success,,PartnerX
500356,100291,2026-02-19 19:10:17,Bill Payment,71.21,success,,AxisPay
500357,100291,2026-02-18 23:49:30,UPI,723.11,failed,timeout,PartnerX
500358,100291,2026-02-24 07:22:20,Merchant Payment,613.76,success,,ICICIPay
500359,100294,2026-04-08 06:11:20,Wallet Transfer,1861.4,success,,SBIPay
500360,100295,2026-04-09 14:19:04,Merchant Payment,445.2,success,,AxisPay
500361,100295,2026-04-06 16:37:53,Wallet Transfer,161.36,success,,HDFCPay
500362,100295,2026-04-06 01:51:14,Bill Payment,389.52,success,,HDFCPay
500363,100295,2026-05-14 02:28:37,Merchant Payment,171.36,success,,AxisPay
500364,100295,2026-04-11 00:19:13,UPI,651.63,success,,HDFCPay
500365,100295,2026-04-05 18:42:00,Bill Payment,22.23,success,,SBIPay
500366,100295,2026-04-04 09:44:47,Wallet Transfer,201.98,success,,AxisPay
500367,100295,2026-05-02 00:17:29,Merchant Payment,1444.28,success,,PartnerX
500368,100301,2026-06-05 00:16:33,Mobile Recharge,778.17,success,,SBIPay
500369,100302,2026-01-03 17:47:59,UPI,236.65,success,,ICICIPay
500370,100303,2026-06-10 17:29:14,Mobile Recharge,958.61,success,,AxisPay
500371,100303,2026-06-20 09:39:36,Wallet Transfer,1046.8,success,,HDFCPay
500372,100305,2026-01-30 15:45:51,Mobile Recharge,244.91,success,,SBIPay
500373,100305,2026-02-07 19:19:31,Merchant Payment,323.2,success,,SBIPay
500374,100305,2026-02-10 08:00:10,Bill Payment,884.52,success,,PartnerX
500375,100306,2026-03-04 03:37:00,Mobile Recharge,496.11,success,,ICICIPay
500376,100306,2026-02-23 23:50:15,Merchant Payment,178.37,success,,SBIPay
500377,100306,2026-02-27 21:17:37,Merchant Payment,117.0,success,,PartnerX
500378,100307,2026-04-24 13:19:59,Merchant Payment,180.32,success,,PartnerX
500379,100307,2026-04-25 11:20:05,Mobile Recharge,175.04,success,,HDFCPay
500380,100307,2026-04-10 15:04:53,Bill Payment,255.06,success,,PartnerX
500381,100307,2026-04-19 06:51:53,UPI,242.63,success,,PartnerX
500382,100307,2026-04-12 02:56:46,UPI,195.06,success,,ICICIPay
500383,100308,2026-03-06 05:35:06,Wallet Transfer,800.32,success,,SBIPay
500384,100308,2026-02-28 06:51:33,Mobile Recharge,303.05,success,,AxisPay
500385,100308,2026-03-01 06:00:06,Mobile Recharge,184.3,success,,HDFCPay
500386,100308,2026-03-03 03:20:21,Bill Payment,205.13,success,,SBIPay
500387,100308,2026-04-28 16:57:32,UPI,117.72,success,,SBIPay
500388,100308,2026-03-13 08:26:32,Wallet Transfer,121.59,success,,ICICIPay
500389,100308,2026-03-06 05:59:44,Mobile Recharge,196.42,success,,HDFCPay
500390,100308,2026-03-08 21:44:41,Wallet Transfer,39.34,success,,SBIPay
500391,100308,2026-03-08 21:04:09,Wallet Transfer,224.76,success,,ICICIPay
500392,100309,2026-02-07 00:58:15,UPI,538.79,success,,PartnerX
500393,100310,2026-05-09 08:50:50,UPI,1244.71,success,,AxisPay
500394,100310,2026-04-28 23:52:01,Mobile Recharge,306.8,success,,AxisPay
500395,100313,2026-03-23 15:34:10,Merchant Payment,295.08,success,,HDFCPay
500396,100313,2026-02-20 13:53:56,Bill Payment,405.5,success,,SBIPay
500397,100313,2026-03-02 17:20:32,Merchant Payment,125.85,success,,AxisPay
500398,100313,2026-02-25 02:44:02,Mobile Recharge,107.69,success,,PartnerX
500399,100313,2026-02-28 13:16:12,UPI,103.7,success,,HDFCPay
500400,100313,2026-03-02 16:14:50,Wallet Transfer,107.2,success,,AxisPay
500401,100313,2026-02-27 04:19:51,Wallet Transfer,337.09,failed,bank_declined,AxisPay
500402,100314,2026-03-09 05:50:56,Mobile Recharge,100.4,success,,PartnerX
500403,100314,2026-02-27 06:36:02,Wallet Transfer,410.32,success,,ICICIPay
500404,100314,2026-03-14 20:12:39,UPI,171.77,success,,SBIPay
500405,100317,2026-05-09 11:47:44,Mobile Recharge,246.63,failed,bank_declined,HDFCPay
500406,100320,2026-03-08 22:42:07,UPI,81.53,success,,PartnerX
500407,100327,2026-01-16 21:46:11,Merchant Payment,584.13,success,,SBIPay
500408,100327,2026-01-12 05:08:16,Merchant Payment,33.64,success,,PartnerX
500409,100327,2026-01-27 13:08:00,Merchant Payment,343.03,success,,SBIPay
500410,100327,2026-01-16 05:56:01,Merchant Payment,345.31,success,,AxisPay
500411,100328,2026-02-10 10:55:57,Merchant Payment,573.58,success,,ICICIPay
500412,100329,2026-05-07 21:58:51,Wallet Transfer,261.92,success,,SBIPay
500413,100337,2026-03-06 02:52:28,Mobile Recharge,214.72,success,,ICICIPay
500414,100337,2026-03-01 13:53:19,UPI,38.77,success,,PartnerX
500415,100337,2026-03-06 00:08:28,Merchant Payment,210.24,success,,SBIPay
500416,100337,2026-03-13 15:02:09,Mobile Recharge,485.22,success,,SBIPay
500417,100337,2026-03-22 20:01:33,Merchant Payment,998.65,success,,SBIPay
500418,100342,2026-05-03 07:17:13,Mobile Recharge,326.44,success,,AxisPay
500419,100342,2026-04-30 04:24:57,Bill Payment,144.9,success,,ICICIPay
500420,100342,2026-04-26 13:48:39,Wallet Transfer,260.65,success,,ICICIPay
500421,100342,2026-04-30 07:49:56,Bill Payment,80.93,success,,AxisPay
500422,100342,2026-04-21 11:21:06,Wallet Transfer,466.12,success,,ICICIPay
500423,100342,2026-04-23 17:30:58,UPI,261.64,success,,PartnerX
500424,100343,2026-04-12 19:34:40,Merchant Payment,710.89,success,,HDFCPay
500425,100343,2026-04-09 22:21:09,UPI,3732.23,success,,AxisPay
500426,100343,2026-04-07 04:52:48,Mobile Recharge,351.54,success,,AxisPay
500427,100343,2026-04-15 14:05:03,Mobile Recharge,371.15,success,,SBIPay
500428,100347,2026-06-17 15:18:39,Bill Payment,411.94,success,,SBIPay
500429,100347,2026-06-13 20:02:05,Bill Payment,23.99,success,,AxisPay
500430,100350,2026-04-06 19:30:31,Merchant Payment,62.67,success,,AxisPay
500431,100351,2026-02-23 08:56:28,Merchant Payment,269.16,success,,HDFCPay
500432,100352,2026-03-28 15:59:05,UPI,306.44,success,,AxisPay
500433,100352,2026-02-23 03:37:12,Merchant Payment,123.73,failed,bank_declined,AxisPay
500434,100352,2026-02-23 09:06:44,Bill Payment,497.91,success,,SBIPay
500435,100352,2026-03-06 09:24:25,UPI,191.58,success,,HDFCPay
500436,100352,2026-03-07 06:51:35,Mobile Recharge,398.64,success,,SBIPay
500437,100352,2026-03-07 04:08:56,Mobile Recharge,192.05,success,,PartnerX
500438,100352,2026-02-26 07:04:59,Merchant Payment,115.7,success,,AxisPay
500439,100352,2026-03-01 14:33:10,Merchant Payment,135.22,success,,AxisPay
500440,100352,2026-03-06 03:29:24,UPI,96.22,failed,bank_declined,AxisPay
500441,100357,2026-06-06 14:37:08,Bill Payment,254.29,success,,HDFCPay
500442,100357,2026-06-19 10:05:28,Mobile Recharge,55.13,success,,AxisPay
500443,100357,2026-06-12 00:42:25,UPI,107.25,success,,AxisPay
500444,100357,2026-06-18 21:59:05,Bill Payment,157.05,success,,PartnerX
500445,100361,2026-06-06 03:52:58,Merchant Payment,708.46,success,,HDFCPay
500446,100363,2026-06-19 01:09:17,UPI,325.32,success,,SBIPay
500447,100364,2026-02-04 14:54:19,UPI,233.17,success,,PartnerX
500448,100364,2026-01-25 09:08:56,Mobile Recharge,286.76,success,,AxisPay
500449,100364,2026-01-30 10:54:20,Mobile Recharge,302.86,success,,PartnerX
500450,100364,2026-02-11 00:10:53,Mobile Recharge,127.78,success,,AxisPay
500451,100366,2026-03-24 11:30:14,UPI,99.98,success,,SBIPay
500452,100366,2026-03-25 15:45:20,Wallet Transfer,773.83,success,,PartnerX
500453,100368,2026-01-10 07:11:45,Mobile Recharge,146.9,success,,AxisPay
500454,100368,2026-01-08 10:30:36,UPI,268.55,success,,SBIPay
500455,100368,2026-01-11 01:11:31,Merchant Payment,67.28,success,,AxisPay
500456,100368,2026-01-07 06:43:19,Merchant Payment,255.66,success,,HDFCPay
500457,100375,2026-01-19 14:08:27,Mobile Recharge,127.32,success,,ICICIPay
500458,100375,2026-01-24 06:35:40,Mobile Recharge,119.22,success,,HDFCPay
500459,100376,2026-05-20 08:28:41,Wallet Transfer,116.2,success,,PartnerX
500460,100380,2026-01-19 11:19:00,Wallet Transfer,192.16,success,,AxisPay
500461,100380,2026-01-07 15:32:16,Merchant Payment,600.9,success,,AxisPay
500462,100380,2026-01-07 15:21:22,Merchant Payment,477.36,success,,ICICIPay
500463,100380,2026-01-07 01:38:26,Bill Payment,133.86,success,,HDFCPay
500464,100380,2026-01-06 19:44:38,Bill Payment,632.87,success,,AxisPay
500465,100380,2026-01-04 15:16:26,Wallet Transfer,833.76,success,,ICICIPay
500466,100380,2026-01-11 01:59:56,Mobile Recharge,331.41,success,,HDFCPay
500467,100383,2026-02-16 20:11:49,UPI,156.73,success,,PartnerX
500468,100385,2026-01-24 18:33:58,UPI,440.14,success,,ICICIPay
500469,100385,2026-01-30 11:06:04,Wallet Transfer,820.02,success,,ICICIPay
500470,100389,2026-02-03 04:22:29,Wallet Transfer,227.73,success,,HDFCPay
500471,100396,2026-01-24 05:43:38,Merchant Payment,37.76,success,,AxisPay
500472,100396,2026-01-17 19:31:21,Mobile Recharge,91.14,success,,AxisPay
500473,100396,2026-01-19 10:08:58,UPI,318.79,success,,PartnerX
500474,100396,2026-01-12 10:35:06,Merchant Payment,370.72,success,,AxisPay
500475,100396,2026-01-20 05:45:31,Wallet Transfer,783.8,success,,SBIPay
500476,100396,2026-02-20 12:05:00,Wallet Transfer,201.02,success,,PartnerX
500477,100396,2026-01-12 12:05:59,Wallet Transfer,206.46,success,,PartnerX
500478,100397,2026-02-12 07:04:31,UPI,473.97,success,,HDFCPay
500479,100397,2026-02-06 12:14:32,Wallet Transfer,107.35,success,,PartnerX
500480,100398,2026-02-26 02:20:45,Wallet Transfer,237.13,success,,SBIPay
500481,100398,2026-03-01 08:24:50,Mobile Recharge,918.05,success,,PartnerX
500482,100405,2026-03-29 15:15:01,Mobile Recharge,355.18,failed,bank_declined,ICICIPay
500483,100406,2026-04-01 03:11:59,UPI,445.75,failed,bank_declined,HDFCPay
500484,100406,2026-03-27 08:55:26,Merchant Payment,33.89,success,,AxisPay
500485,100406,2026-03-25 00:40:42,Mobile Recharge,725.31,success,,SBIPay
500486,100408,2026-06-17 21:53:38,Mobile Recharge,44.3,success,,AxisPay
500487,100409,2026-01-19 06:04:58,UPI,185.29,success,,HDFCPay
500488,100410,2026-02-20 06:49:47,Merchant Payment,177.1,success,,AxisPay
500489,100410,2026-02-04 12:31:03,Merchant Payment,498.43,success,,ICICIPay
500490,100410,2026-02-05 13:44:28,UPI,240.77,success,,AxisPay
500491,100410,2026-02-06 05:05:51,Mobile Recharge,130.51,success,,PartnerX
500492,100410,2026-02-06 18:35:33,Wallet Transfer,606.24,success,,HDFCPay
500493,100412,2026-02-24 15:11:47,Mobile Recharge,285.96,success,,ICICIPay
500494,100412,2026-03-03 07:54:17,Bill Payment,358.33,success,,SBIPay
500495,100418,2026-03-19 07:26:12,Mobile Recharge,100.77,success,,SBIPay
500496,100418,2026-02-24 21:53:34,Mobile Recharge,859.62,success,,ICICIPay
500497,100418,2026-03-03 19:32:04,Bill Payment,115.81,success,,SBIPay
500498,100418,2026-02-28 03:25:47,Merchant Payment,534.5,success,,AxisPay
500499,100419,2026-04-17 11:26:37,Wallet Transfer,117.09,success,,HDFCPay
500500,100419,2026-04-05 20:38:51,Bill Payment,53.51,success,,SBIPay
500501,100419,2026-04-25 17:55:18,UPI,223.97,success,,SBIPay
500502,100426,2026-06-03 11:43:17,Bill Payment,252.74,failed,timeout,HDFCPay
500503,100428,2026-01-12 17:25:57,Merchant Payment,452.35,success,,SBIPay
500504,100428,2026-01-07 14:19:01,Mobile Recharge,580.84,success,,SBIPay
500505,100428,2026-01-17 04:08:02,UPI,228.04,success,,PartnerX
500506,100428,2026-01-25 21:31:44,UPI,786.13,success,,HDFCPay
500507,100428,2026-01-10 13:32:11,Merchant Payment,435.21,success,,AxisPay
500508,100428,2026-01-08 02:54:56,Merchant Payment,222.13,success,,AxisPay
500509,100428,2026-01-22 06:26:12,UPI,4264.68,success,,AxisPay
500510,100428,2026-01-12 05:43:12,Mobile Recharge,54.8,failed,insufficient_funds,AxisPay
500511,100428,2026-01-10 08:07:20,Wallet Transfer,292.84,success,,ICICIPay
500512,100428,2026-01-15 00:55:32,UPI,64.67,success,,ICICIPay
500513,100428,2026-01-14 03:05:04,Mobile Recharge,59.76,success,,ICICIPay
500514,100428,2026-01-17 04:39:46,Bill Payment,92.42,failed,insufficient_funds,SBIPay
500515,100428,2026-01-09 23:37:04,Mobile Recharge,148.76,success,,SBIPay
500516,100428,2026-01-31 21:45:16,Wallet Transfer,324.01,success,,AxisPay
500517,100428,2026-01-16 08:03:27,Merchant Payment,75.32,success,,AxisPay
500518,100428,2026-01-15 05:45:02,Merchant Payment,39.88,success,,HDFCPay
500519,100428,2026-01-26 00:17:19,UPI,603.52,success,,PartnerX
500520,100428,2026-01-25 17:08:54,UPI,391.2,success,,HDFCPay
500521,100430,2026-02-18 05:42:34,UPI,393.56,success,,PartnerX
500522,100430,2026-01-19 02:08:00,Merchant Payment,27.55,success,,AxisPay
500523,100430,2026-01-28 09:05:40,Bill Payment,381.84,success,,AxisPay
500524,100430,2026-01-24 06:11:34,Mobile Recharge,446.93,success,,PartnerX
500525,100430,2026-01-19 01:38:23,UPI,353.36,success,,ICICIPay
500526,100430,2026-01-20 21:35:39,Bill Payment,53.6,success,,ICICIPay
500527,100430,2026-01-23 14:34:16,Merchant Payment,152.02,success,,ICICIPay
500528,100430,2026-02-22 07:05:02,Mobile Recharge,503.74,failed,bank_declined,ICICIPay
500529,100430,2026-01-31 00:08:25,Bill Payment,380.94,success,,HDFCPay
500530,100430,2026-01-18 17:47:44,Wallet Transfer,88.87,success,,HDFCPay
500531,100431,2026-05-26 18:10:43,Merchant Payment,665.79,success,,HDFCPay
500532,100434,2026-03-19 13:45:33,Bill Payment,110.07,success,,AxisPay
500533,100434,2026-03-20 08:48:24,Wallet Transfer,54.11,success,,SBIPay
500534,100434,2026-03-24 09:42:37,Bill Payment,78.48,success,,SBIPay
500535,100434,2026-04-03 03:31:44,UPI,58.19,success,,SBIPay
500536,100434,2026-03-23 10:24:44,UPI,872.39,success,,AxisPay
500537,100434,2026-03-25 01:21:06,Bill Payment,336.59,failed,timeout,SBIPay
500538,100438,2026-01-17 03:45:50,UPI,196.09,success,,SBIPay
500539,100438,2026-01-26 10:50:25,Merchant Payment,102.67,success,,PartnerX
500540,100438,2026-01-29 22:28:16,Wallet Transfer,188.04,failed,insufficient_funds,PartnerX
500541,100438,2026-01-18 19:01:38,Merchant Payment,369.79,success,,PartnerX
500542,100438,2026-01-23 20:15:46,Bill Payment,166.65,success,,PartnerX
500543,100438,2026-01-19 05:40:07,Bill Payment,1972.24,success,,SBIPay
500544,100438,2026-02-02 17:01:47,Wallet Transfer,113.04,success,,AxisPay
500545,100438,2026-01-21 16:31:25,Merchant Payment,1436.15,success,,AxisPay
500546,100438,2026-01-26 11:42:27,Bill Payment,227.66,success,,PartnerX
500547,100440,2026-06-30 06:36:16,Mobile Recharge,118.84,success,,SBIPay
500548,100444,2026-04-10 21:31:24,Merchant Payment,64.38,success,,PartnerX
500549,100446,2026-03-05 17:42:22,Mobile Recharge,716.66,success,,HDFCPay
500550,100446,2026-03-03 21:35:47,Bill Payment,484.83,success,,HDFCPay
500551,100446,2026-03-07 12:12:54,Merchant Payment,195.24,success,,HDFCPay
500552,100446,2026-03-01 21:22:52,UPI,549.15,success,,HDFCPay
500553,100448,2026-04-03 21:53:05,UPI,54.62,success,,AxisPay
500554,100448,2026-04-16 20:43:37,Wallet Transfer,812.72,success,,AxisPay
500555,100449,2026-03-14 10:26:59,Bill Payment,97.98,success,,AxisPay
500556,100449,2026-02-25 20:50:51,UPI,460.65,success,,AxisPay
500557,100453,2026-01-16 04:05:33,Merchant Payment,114.71,success,,HDFCPay
500558,100453,2026-01-08 10:53:39,Bill Payment,218.36,failed,bank_declined,AxisPay
500559,100453,2026-01-19 14:58:51,Wallet Transfer,89.32,success,,PartnerX
500560,100453,2026-01-14 07:07:21,Bill Payment,357.96,success,,AxisPay
500561,100453,2026-01-08 17:19:42,Bill Payment,136.3,success,,ICICIPay
500562,100453,2026-01-11 20:02:20,UPI,534.66,success,,SBIPay
500563,100453,2026-01-28 00:12:31,UPI,208.1,success,,AxisPay
500564,100454,2026-04-18 21:45:03,UPI,293.32,success,,SBIPay
500565,100454,2026-05-02 07:41:57,Wallet Transfer,82.27,failed,bank_declined,AxisPay
500566,100454,2026-04-17 01:35:33,Bill Payment,85.71,success,,PartnerX
500567,100454,2026-04-18 15:38:55,Bill Payment,412.59,success,,ICICIPay
500568,100454,2026-04-25 04:09:12,Wallet Transfer,75.5,success,,PartnerX
500569,100457,2026-05-05 12:35:04,UPI,83.95,success,,HDFCPay
500570,100457,2026-04-25 09:01:36,Bill Payment,76.96,success,,PartnerX
500571,100457,2026-05-15 01:47:50,Merchant Payment,47.68,success,,HDFCPay
500572,100457,2026-04-30 21:27:05,Wallet Transfer,82.37,failed,insufficient_funds,PartnerX
500573,100457,2026-05-01 04:25:57,Wallet Transfer,430.58,success,,AxisPay
500574,100457,2026-04-23 15:33:38,UPI,280.52,success,,PartnerX
500575,100458,2026-06-01 20:48:51,Wallet Transfer,254.04,success,,HDFCPay
500576,100460,2026-05-14 14:38:13,Mobile Recharge,190.81,success,,AxisPay
500577,100460,2026-05-21 14:15:51,Wallet Transfer,558.85,success,,HDFCPay
500578,100460,2026-05-25 16:52:25,Bill Payment,150.57,success,,AxisPay
500579,100460,2026-05-10 14:51:51,Bill Payment,57.06,success,,HDFCPay
500580,100461,2026-01-27 18:11:18,Merchant Payment,483.99,success,,PartnerX
500581,100463,2026-03-16 23:41:26,UPI,24.89,success,,ICICIPay
500582,100463,2026-04-09 11:37:21,Mobile Recharge,260.86,success,,AxisPay
500583,100463,2026-03-17 17:09:58,Bill Payment,418.37,success,,AxisPay
500584,100463,2026-03-24 19:41:02,Mobile Recharge,89.74,success,,AxisPay
500585,100463,2026-03-16 18:56:15,Mobile Recharge,284.1,success,,HDFCPay
500586,100464,2026-01-04 00:47:06,Bill Payment,74.85,success,,HDFCPay
500587,100464,2026-01-15 19:53:27,Merchant Payment,147.17,success,,PartnerX
500588,100464,2026-01-25 16:05:32,Bill Payment,248.53,failed,insufficient_funds,SBIPay
500589,100464,2026-01-04 04:30:41,Merchant Payment,277.45,success,,PartnerX
500590,100464,2026-01-04 05:55:12,Bill Payment,217.73,success,,PartnerX
500591,100465,2026-06-19 07:12:49,Bill Payment,51.24,success,,PartnerX
500592,100465,2026-06-25 22:50:29,UPI,362.83,success,,AxisPay
500593,100465,2026-06-27 19:39:55,Wallet Transfer,116.8,failed,timeout,HDFCPay
500594,100465,2026-06-19 16:01:41,Mobile Recharge,138.73,success,,HDFCPay
500595,100465,2026-06-22 02:12:31,Bill Payment,274.26,success,,HDFCPay
500596,100465,2026-06-22 05:57:36,Mobile Recharge,337.72,success,,ICICIPay
500597,100467,2026-05-02 09:46:55,Wallet Transfer,799.03,success,,ICICIPay
500598,100467,2026-04-21 23:40:35,Merchant Payment,134.5,success,,HDFCPay
500599,100467,2026-04-22 21:14:17,UPI,577.6,success,,ICICIPay
500600,100467,2026-05-03 04:59:03,Merchant Payment,144.37,success,,AxisPay
500601,100467,2026-04-23 21:14:14,Bill Payment,96.74,success,,PartnerX
500602,100467,2026-04-23 04:13:22,Bill Payment,321.6,success,,SBIPay
500603,100467,2026-04-22 23:38:23,Mobile Recharge,268.79,success,,PartnerX
500604,100467,2026-05-05 16:59:43,Wallet Transfer,217.99,success,,ICICIPay
500605,100467,2026-04-23 13:55:47,Mobile Recharge,150.38,success,,PartnerX
500606,100476,2026-05-29 05:18:24,Wallet Transfer,252.75,failed,bank_declined,ICICIPay
500607,100479,2026-01-21 16:31:51,Bill Payment,194.63,success,,ICICIPay
500608,100483,2026-05-20 19:35:57,Merchant Payment,101.06,success,,PartnerX
500609,100483,2026-06-05 09:50:01,UPI,100.51,success,,AxisPay
500610,100483,2026-05-24 00:00:09,Merchant Payment,456.8,success,,HDFCPay
500611,100487,2026-04-15 02:59:05,UPI,146.4,success,,HDFCPay
500612,100488,2026-06-01 08:20:42,Merchant Payment,133.74,success,,AxisPay
500613,100488,2026-05-16 04:37:02,Wallet Transfer,263.34,success,,AxisPay
500614,100488,2026-05-19 10:21:42,Merchant Payment,584.64,failed,bank_declined,HDFCPay
500615,100488,2026-05-29 04:07:27,Mobile Recharge,190.76,success,,SBIPay
500616,100489,2026-04-19 19:05:22,UPI,107.81,success,,ICICIPay
500617,100489,2026-04-21 07:48:44,Bill Payment,326.54,success,,HDFCPay
500618,100489,2026-05-04 19:06:56,Wallet Transfer,128.57,success,,SBIPay
500619,100489,2026-04-23 22:31:33,Merchant Payment,361.43,success,,AxisPay
500620,100489,2026-05-07 18:46:37,Bill Payment,403.94,success,,SBIPay
500621,100489,2026-04-21 19:16:25,Mobile Recharge,41.03,success,,ICICIPay
500622,100489,2026-04-19 07:15:26,Mobile Recharge,234.94,success,,HDFCPay
500623,100492,2026-05-28 22:52:36,Mobile Recharge,223.97,failed,insufficient_funds,HDFCPay
500624,100492,2026-05-20 23:56:53,UPI,196.14,success,,PartnerX
500625,100492,2026-05-20 05:04:32,Wallet Transfer,502.14,success,,AxisPay
