ticket_id,user_id,created_at,category,issue_text,sentiment,resolution_time_hours
900313,129645,2026-05-13 16:19:23,Account,I need help with my account.,neutral,4.37
900314,120816,2026-05-31 01:19:30,Account,I need help with my account.,neutral,3.99
900315,106235,2026-02-16 00:08:24,Account,I need help with my account.,neutral,2.77
900316,131990,2026-03-27 13:03:32,Payment Failure,My payment failed and I do not know why.,negative,6.27
900317,112996,2026-02-12 00:39:04,Payment Failure,My payment failed and I do not know why.,negative,5.2
900318,142502,2026-04-03 10:48:17,Payment Failure,My payment failed and I do not know why.,negative,6.64
900319,138921,2026-05-23 10:12:54,Payment Failure,My payment failed and I do not know why.,negative,4.22
900320,100263,2026-06-21 10:42:42,App Performance,The app feels slow and sometimes freezes.,negative,3.8
900321,107892,2026-01-20 03:46:50,Account,I need help with my account.,neutral,9.84
900322,110528,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,9.26
900323,118601,2026-02-13 19:51:03,Rewards,The rewards experience is confusing.,neutral,2.16
900324,124115,2026-06-10 03:29:44,Rewards,The rewards experience is confusing.,neutral,7.9
900325,133499,2026-05-26 15:50:59,KYC Issues,I am unable to complete KYC document verification.,negative,17.34
900326,113472,2026-05-20 23:36:54,Account,I need help with my account.,neutral,4.51
900327,131726,2026-03-11 10:08:15,KYC Issues,I am unable to complete KYC document verification.,negative,7.65
900328,123691,2026-05-24 12:05:19,App Performance,The app feels slow and sometimes freezes.,negative,11.87
900329,110558,2026-06-04 12:24:46,KYC Issues,I am unable to complete KYC document verification.,negative,16.94
900330,106557,2026-05-15 18:39:47,Payment Failure,My payment failed and I do not know why.,negative,4.32
900331,145578,2026-01-28 08:14:25,Payment Failure,My payment failed and I do not know why.,negative,11.44
900332,141504,2026-04-07 02:37:31,KYC Issues,I am unable to complete KYC document verification.,negative,22.88
900333,127873,2026-04-14 21:36:48,KYC Issues,I am unable to complete KYC document verification.,negative,3.76
900334,110811,2026-02-18 06:44:44,Account,I need help with my account.,neutral,4.26
900335,138215,2026-01-27 05:44:36,Payment Failure,My payment failed and I do not know why.,negative,2.51
900336,111731,2026-02-06 16:12:24,Account,I need help with my account.,neutral,13.92
900337,127439,2026-06-16 12:01:12,Payment Failure,My payment failed and I do not know why.,negative,7.18
900338,121780,2026-02-04 18:53:39,Payment Failure,My payment failed and I do not know why.,negative,6.66
900339,134080,2026-01-25 19:38:32,Account,I need help with my account.,neutral,6.76
900340,122916,2026-05-25 15:27:07,Payment Failure,My payment failed and I do not know why.,negative,20.47
900341,108086,2026-04-11 03:55:28,Account,I need help with my account.,neutral,3.26
900342,143468,2026-05-02 19:32:41,App Performance,The app feels slow and sometimes freezes.,negative,12.67
900343,114710,2026-01-25 19:38:48,App Performance,The app feels slow and sometimes freezes.,negative,12.77
900344,115467,2026-03-06 22:04:48,KYC Issues,I am unable to complete KYC document verification.,negative,12.67
900345,137173,2026-02-28 18:03:04,Rewards,The rewards experience is confusing.,neutral,5.34
900346,128749,2026-03-04 19:15:45,Payment Failure,My payment failed and I do not know why.,negative,6.69
900347,103105,2026-06-08 07:01:59,App Performance,The app feels slow and sometimes freezes.,negative,8.86
900348,100709,2026-04-06 00:41:22,App Performance,The app feels slow and sometimes freezes.,negative,11.92
900349,138386,2026-06-26 23:48:07,App Performance,The app feels slow and sometimes freezes.,negative,5.55
900350,123445,2026-05-06 01:07:10,Account,I need help with my account.,neutral,3.69
900351,126511,2026-05-22 12:45:59,Payment Failure,My payment failed and I do not know why.,negative,5.82
900352,108467,2026-04-06 17:24:31,App Performance,The app feels slow and sometimes freezes.,negative,13.39
900353,106231,2026-03-24 09:52:32,App Performance,The app feels slow and sometimes freezes.,negative,25.36
900354,146359,2026-02-25 07:11:10,KYC Issues,I am unable to complete KYC document verification.,negative,8.54
900355,139358,2026-04-05 06:57:34,App Performance,The app feels slow and sometimes freezes.,negative,4.62
900356,116387,2026-05-18 12:49:47,Account,I need help with my account.,neutral,2.69
900357,134166,2026-03-03 20:36:33,KYC Issues,I am unable to complete KYC document verification.,negative,21.23
900358,104169,2026-05-20 02:46:12,Payment Failure,My payment failed and I do not know why.,negative,1.39
900359,105804,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,12.82
900360,112754,2026-02-02 20:37:16,Account,I need help with my account.,neutral,15.45
900361,102190,2026-06-07 00:03:31,Payment Failure,My payment failed and I do not know why.,negative,4.33
900362,112188,2026-01-11 15:03:11,Account,I need help with my account.,neutral,8.31
900363,131728,2026-01-12 00:23:41,KYC Issues,I am unable to complete KYC document verification.,negative,1.02
900364,119246,2026-06-18 04:00:47,KYC Issues,I am unable to complete KYC document verification.,negative,8.77
900365,137867,2026-04-24 21:27:11,Rewards,The rewards experience is confusing.,neutral,9.68
900366,143515,2026-02-24 12:16:50,Payment Failure,My payment failed and I do not know why.,negative,11.68
900367,108719,2026-03-29 01:16:37,KYC Issues,I am unable to complete KYC document verification.,negative,5.04
900368,128825,2026-02-18 16:55:57,Payment Failure,My payment failed and I do not know why.,negative,8.71
900369,124469,2026-02-25 07:13:02,Account,I need help with my account.,neutral,3.87
900370,148253,2026-03-09 00:54:09,Payment Failure,My payment failed and I do not know why.,negative,5.93
900371,107202,2026-02-28 13:24:42,App Performance,The app feels slow and sometimes freezes.,negative,0.52
900372,109283,2026-04-08 17:45:16,App Performance,The app feels slow and sometimes freezes.,negative,15.48
900373,126821,2026-05-25 22:36:37,App Performance,The app feels slow and sometimes freezes.,negative,10.06
900374,127374,2026-03-15 13:41:55,Account,I need help with my account.,neutral,3.74
900375,122493,2026-06-25 09:25:30,Payment Failure,My payment failed and I do not know why.,negative,8.99
900376,145638,2026-05-20 08:12:02,App Performance,The app feels slow and sometimes freezes.,negative,3.25
900377,145880,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,7.18
900378,129340,2026-04-05 07:33:02,Account,I need help with my account.,neutral,1.32
900379,146548,2026-05-19 04:06:33,Rewards,The rewards experience is confusing.,neutral,19.85
900380,110804,2026-02-03 18:58:09,Payment Failure,My payment failed and I do not know why.,negative,11.22
900381,120965,2026-05-22 11:04:45,Rewards,The rewards experience is confusing.,neutral,6.38
900382,130033,2026-04-06 22:26:44,App Performance,The app feels slow and sometimes freezes.,negative,16.21
900383,105223,2026-02-19 20:22:09,Account,I need help with my account.,neutral,21.58
900384,100660,2026-02-10 19:46:34,Payment Failure,My payment failed and I do not know why.,negative,2.68
900385,133246,2026-05-12 06:59:21,Rewards,The rewards experience is confusing.,neutral,6.38
900386,105866,2026-01-25 02:04:51,Rewards,The rewards experience is confusing.,neutral,4.12
900387,148872,2026-06-23 01:05:37,Payment Failure,My payment failed and I do not know why.,negative,20.13
900388,122986,2026-04-22 05:35:44,Payment Failure,My payment failed and I do not know why.,negative,18.94
900389,128881,2026-01-04 13:05:23,KYC Issues,I am unable to complete KYC document verification.,negative,25.49
900390,147088,2026-05-23 14:46:49,KYC Issues,I am unable to complete KYC document verification.,negative,7.42
900391,126528,2026-03-16 13:24:43,App Performance,The app feels slow and sometimes freezes.,negative,17.36
900392,109648,2026-03-08 11:39:34,Payment Failure,My payment failed and I do not know why.,negative,13.34
900393,149546,2026-04-04 22:59:08,Rewards,The rewards experience is confusing.,neutral,5.52
900394,132375,2026-06-09 17:10:38,Payment Failure,My payment failed and I do not know why.,negative,5.46
900395,126159,2026-02-17 01:02:22,App Performance,The app feels slow and sometimes freezes.,negative,1.65
900396,111712,2026-02-14 04:06:38,KYC Issues,I am unable to complete KYC document verification.,negative,7.25
900397,127239,2026-04-27 04:37:17,App Performance,The app feels slow and sometimes freezes.,negative,25.47
900398,118354,2026-02-20 22:49:49,KYC Issues,I am unable to complete KYC document verification.,negative,13.52
900399,149515,2026-06-08 21:16:37,Account,I need help with my account.,neutral,4.64
900400,121725,2026-06-06 09:35:22,KYC Issues,I am unable to complete KYC document verification.,negative,16.26
900401,125925,2026-04-06 20:13:27,Payment Failure,My payment failed and I do not know why.,negative,13.44
900402,141390,2026-03-06 06:43:33,KYC Issues,I am unable to complete KYC document verification.,negative,15.04
900403,104773,2026-05-07 06:45:11,App Performance,The app feels slow and sometimes freezes.,negative,4.59
900404,135205,2026-04-14 01:01:35,KYC Issues,I am unable to complete KYC document verification.,negative,3.15
900405,127879,2026-06-20 18:25:07,Rewards,The rewards experience is confusing.,neutral,10.58
900406,105875,2026-05-05 08:27:46,Account,I need help with my account.,neutral,14.55
900407,117805,2026-02-11 15:00:09,KYC Issues,I am unable to complete KYC document verification.,negative,4.38
900408,134224,2026-05-02 22:40:59,Rewards,The rewards experience is confusing.,neutral,3.33
900409,107842,2026-06-26 19:38:05,Account,I need help with my account.,neutral,8.44
900410,115923,2026-05-23 19:47:58,Account,I need help with my account.,neutral,17.05
900411,128367,2026-05-03 15:26:54,Payment Failure,My payment failed and I do not know why.,negative,21.17
900412,112084,2026-03-20 23:06:27,Payment Failure,My payment failed and I do not know why.,negative,13.76
900413,120034,2026-03-19 02:04:27,KYC Issues,I am unable to complete KYC document verification.,negative,5.44
900414,114488,2026-02-07 12:22:46,KYC Issues,I am unable to complete KYC document verification.,negative,14.1
900415,120819,2026-02-28 09:50:39,Account,I need help with my account.,neutral,8.51
900416,137518,2026-01-23 03:30:10,Payment Failure,My payment failed and I do not know why.,negative,9.12
900417,144236,2026-03-10 16:39:31,Payment Failure,My payment failed and I do not know why.,negative,24.65
900418,148651,2026-02-13 22:22:39,KYC Issues,I am unable to complete KYC document verification.,negative,23.09
900419,136236,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,12.99
900420,121070,2026-06-12 07:55:52,Payment Failure,My payment failed and I do not know why.,negative,7.98
900421,109524,2026-01-07 00:57:52,Rewards,The rewards experience is confusing.,neutral,2.28
900422,132756,2026-04-26 15:54:51,Payment Failure,My payment failed and I do not know why.,negative,4.81
900423,112054,2026-04-01 23:25:13,KYC Issues,I am unable to complete KYC document verification.,negative,10.46
900424,123594,2026-05-01 12:17:54,Account,I need help with my account.,neutral,8.71
900425,108038,2026-03-28 03:09:57,Account,I need help with my account.,neutral,9.13
900426,146977,2026-05-21 06:31:41,Rewards,The rewards experience is confusing.,neutral,6.21
900427,116400,2026-06-13 00:15:49,KYC Issues,I am unable to complete KYC document verification.,negative,5.66
900428,145786,2026-03-23 10:26:26,KYC Issues,I am unable to complete KYC document verification.,negative,2.76
900429,134616,2026-04-11 05:24:32,Payment Failure,My payment failed and I do not know why.,negative,2.31
900430,107625,2026-03-22 05:19:00,App Performance,The app feels slow and sometimes freezes.,negative,1.91
900431,113662,2026-06-04 10:06:09,Rewards,The rewards experience is confusing.,neutral,6.07
900432,137737,2026-04-14 22:57:08,Rewards,The rewards experience is confusing.,neutral,3.23
900433,126542,2026-03-29 09:10:56,Account,I need help with my account.,neutral,21.26
900434,113268,2026-01-30 22:31:20,KYC Issues,I am unable to complete KYC document verification.,negative,3.91
900435,118083,2026-04-12 15:23:39,Payment Failure,My payment failed and I do not know why.,negative,9.62
900436,148086,2026-02-27 06:13:32,Account,I need help with my account.,neutral,18.7
900437,142768,2026-02-05 19:30:15,Account,I need help with my account.,neutral,1.24
900438,104071,2026-06-09 02:58:08,Payment Failure,My payment failed and I do not know why.,negative,4.32
900439,116287,2026-02-24 14:34:09,Account,I need help with my account.,neutral,1.25
900440,101119,2026-01-26 20:20:51,Payment Failure,My payment failed and I do not know why.,negative,9.81
900441,110075,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,8.31
900442,111374,2026-05-06 18:44:25,Payment Failure,My payment failed and I do not know why.,negative,15.41
900443,132685,2026-01-29 06:54:14,KYC Issues,I am unable to complete KYC document verification.,negative,7.38
900444,146434,2026-04-14 23:28:31,Account,I need help with my account.,neutral,5.06
900445,125350,2026-03-30 11:30:54,Account,I need help with my account.,neutral,2.13
900446,106716,2026-05-09 06:53:30,Payment Failure,My payment failed and I do not know why.,negative,8.65
900447,134568,2026-05-25 16:46:19,Payment Failure,My payment failed and I do not know why.,negative,8.38
900448,101031,2026-05-10 01:35:21,Rewards,The rewards experience is confusing.,neutral,10.29
